PY_DM_TAG,MERCHANT_CAT,TRANSACTION_DATE,PERIOD,MONTH,MCC,INDUSTRY,MERCHANT_NAME,TRXN_CODE,AMOUNT,TRXN_COUNT,CARD_ACCEPTOR_ID,USD_PHP_TAG,DB_CR_TAG,DB_CR_AMOUNT,CONVERTED_AMOUNT
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,4722,TRAVEL,PYM*FJD Travel Services,Sale Transaction,5108.3600000000000000,1,7250000002992,0,Debit,5108.3600000000000000,5108.3600000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,4812,TELECOMMUNICATION,PYM*Millennial's Gadget,Sale Transaction,25471.5000000000000000,1,7250000002974,0,Debit,25471.5000000000000000,25471.5000000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5039,HARDWARE,PYM*Magna Prime Chemica,Sale Transaction,13351.0000000000000000,1,7250000002974,0,Debit,13351.0000000000000000,13351.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5045,OFFICE SUPPLIES,PYM*Dwinar Computer Cen,Sale Transaction,30400.0000000000000000,1,7250000002974,0,Debit,30400.0000000000000000,30400.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5046,HARDWARE,PYM*SKYCITY MARKETING,Sale Transaction,25009.9200000000000000,1,7250000002974,0,Debit,25009.9200000000000000,25009.9200000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5137,HARDWARE,PYM*GNARLY EJCR TRADING,Sale Transaction,3260.0000000000000000,2,7250000002983,0,Debit,3260.0000000000000000,3260.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5137,HARDWARE,PYM*CHG GLOBAL INC,Credit Transaction,2349.0000000000000000,1,7250000002983,0,Credit,-2349.0000000000000000,-2349.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5137,HARDWARE,PYM*Footaction Internat,Sale Transaction,10045.0000000000000000,2,7250000002983,0,Debit,10045.0000000000000000,10045.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5172,PETROLEUM,PYM*PRYCEGAS,Sale Transaction,20467.0000000000000000,9,7250000003009,0,Debit,20467.0000000000000000,20467.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5200,HOME,PYM*Dexterton Corporati,Sale Transaction,58396.9400000000000000,3,7250000002974,0,Debit,58396.9400000000000000,58396.9400000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5200,HOME,PYM*Landlite Philippine,Sale Transaction,30436.8800000000000000,1,7250000002974,0,Debit,30436.8800000000000000,30436.8800000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5211,HARDWARE,"PYM*Holcim Philippines,  ",Sale Transaction,991110.0000000000000000,9,7250000002983,0,Debit,991110.0000000000000000,991110.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5399,MISC RETAIL,PYM*GiftlyPH,Sale Transaction,8860.0000000000000000,2,7250000002974,0,Debit,8860.0000000000000000,8860.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5399,MISC RETAIL,PYM*Continuiti,Sale Transaction,11755.0000000000000000,4,7250000002974,0,Debit,11755.0000000000000000,11755.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5399,MISC RETAIL,PYM*NUM MEALS,Sale Transaction,20911.2000000000000000,9,7250000004062,0,Debit,20911.2000000000000000,20911.2000000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5399,MISC RETAIL,PYM* CYTECH,Sale Transaction,24850.0000000000000000,64,7250000002974,0,Debit,24850.0000000000000000,24850.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5399,MISC RETAIL,PYM*Quacks by Doc Adam,Sale Transaction,195.0000000000000000,1,7250000002974,0,Debit,195.0000000000000000,195.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5399,MISC RETAIL,PYM*Insignia Presents,Sale Transaction,60000.0000000000000000,9,7250000002974,0,Debit,60000.0000000000000000,60000.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5399,MISC RETAIL,PYM*andyou ph,Sale Transaction,19990.0000000000000000,1,7250000002974,0,Debit,19990.0000000000000000,19990.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5399,MISC RETAIL,PYM*THE MYTH?,Sale Transaction,1000.0000000000000000,1,7250000002974,0,Debit,1000.0000000000000000,1000.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5399,MISC RETAIL,PYM*IA Innovations,Sale Transaction,525.0000000000000000,1,7250000002974,0,Debit,525.0000000000000000,525.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5399,MISC RETAIL,PYM* Feast Books,Sale Transaction,565.0000000000000000,2,7250000002974,0,Debit,565.0000000000000000,565.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5399,MISC RETAIL,PYM*Snacks To-Go by Reb,Sale Transaction,5153.0000000000000000,7,7250000004062,0,Debit,5153.0000000000000000,5153.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5399,MISC RETAIL,PYM*Salig AI,Sale Transaction,1769.0000000000000000,3,7250000002974,0,Debit,1769.0000000000000000,1769.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5399,MISC RETAIL,PYM*Gaffer Manila,Sale Transaction,1710.0000000000000000,1,7250000002974,0,Debit,1710.0000000000000000,1710.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5399,MISC RETAIL,PYM*Flossom Manila Corp,Sale Transaction,7700.0000000000000000,2,7250000002974,0,Debit,7700.0000000000000000,7700.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5399,MISC RETAIL,PYM*Frasa Food Corporat,Sale Transaction,77701.0000000000000000,6,7250000002983,0,Debit,77701.0000000000000000,77701.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5399,MISC RETAIL,PYM*BC Fragrance and Ar,Sale Transaction,2822.6000000000000000,1,7250000002974,0,Debit,2822.6000000000000000,2822.6000000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5399,MISC RETAIL,PYM* SMARTMEALS,Sale Transaction,36560.0000000000000000,11,7250000002974,0,Debit,36560.0000000000000000,36560.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5399,MISC RETAIL,PYM*THINKLIBRARY INC.,Sale Transaction,12565.0000000000000000,2,7250000002974,0,Debit,12565.0000000000000000,12565.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5399,MISC RETAIL,PYM*Humble Sustainabili,Credit Transaction,1600.0000000000000000,1,7250000002974,0,Credit,-1600.0000000000000000,-1600.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5399,MISC RETAIL,PYM*LANBELLE,Credit Transaction,2341.0000000000000000,1,7250000002974,0,Credit,-2341.0000000000000000,-2341.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5399,MISC RETAIL,PYM*TESOROS,Sale Transaction,11346.7000000000000000,2,7250000002974,0,Debit,11346.7000000000000000,11346.7000000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5399,MISC RETAIL,PYM*Olive Baby Co.,Sale Transaction,6798.0000000000000000,1,7250000002974,0,Debit,6798.0000000000000000,6798.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5399,MISC RETAIL,PYM*NanaPro,Sale Transaction,23650.0000000000000000,2,7250000002974,0,Debit,23650.0000000000000000,23650.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5399,MISC RETAIL,PYM*MIGHTY BABY,Sale Transaction,12600.0000000000000000,2,7250000002974,0,Debit,12600.0000000000000000,12600.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5399,MISC RETAIL,PYM*Yummydiet,Sale Transaction,3724.0000000000000000,2,7250000002974,0,Debit,3724.0000000000000000,3724.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5399,MISC RETAIL,PYM*Parsell Company,Sale Transaction,2830.0000000000000000,1,7250000002974,0,Debit,2830.0000000000000000,2830.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5399,MISC RETAIL,PYM*LANBELLE,Sale Transaction,2473.0000000000000000,6,7250000002974,0,Debit,2473.0000000000000000,2473.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5399,MISC RETAIL,PYM*Humble Sustainabili,Sale Transaction,3000.0000000000000000,1,7250000002974,0,Debit,3000.0000000000000000,3000.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5399,MISC RETAIL,PYM*TakeOUTfoodstore,Sale Transaction,2130.0000000000000000,1,7250000004062,0,Debit,2130.0000000000000000,2130.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5399,MISC RETAIL,PYM*designstory,Sale Transaction,21000.0000000000000000,1,7250000002974,0,Debit,21000.0000000000000000,21000.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5399,MISC RETAIL,PYM*GLOBAL ENTREPRENEUR,Sale Transaction,7800.0000000000000000,1,7250000004062,0,Debit,7800.0000000000000000,7800.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5399,MISC RETAIL,PYM*Steaks and Butter,Sale Transaction,1499.0000000000000000,1,7250000002974,0,Debit,1499.0000000000000000,1499.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5422,FOOD,PYM*FISHERSCART SEAFOOD,Sale Transaction,27453.6500000000000000,5,7250000002974,0,Debit,27453.6500000000000000,27453.6500000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5422,FOOD,PYM*Mrs. Garcia's Meats,Sale Transaction,18042.4400000000000000,8,7250000002974,0,Debit,18042.4400000000000000,18042.4400000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5422,FOOD,PYM*The Fat Butcher PH,Sale Transaction,31773.2000000000000000,11,7250000002974,0,Debit,31773.2000000000000000,31773.2000000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5422,FOOD,PYM*Premium Choice Inc.,Sale Transaction,8410.0000000000000000,2,7250000002974,0,Debit,8410.0000000000000000,8410.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5441,FOOD,PYM*Malagos Chocolate,Sale Transaction,12890.0000000000000000,3,7250000002974,0,Debit,12890.0000000000000000,12890.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5451,FOOD,PYM*Bundle of Joy,Sale Transaction,2145.0000000000000000,1,7250000002974,0,Debit,2145.0000000000000000,2145.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5462,FOOD,PYM*Good Eats,Sale Transaction,1050.0000000000000000,1,7250000002974,0,Debit,1050.0000000000000000,1050.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5462,FOOD,PYM*KUKIDO HANDCRAFTED,Sale Transaction,7778.0000000000000000,6,7250000002974,0,Debit,7778.0000000000000000,7778.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5462,FOOD,PYM*Frank & Carol's,Sale Transaction,9165.0000000000000000,5,7250000002974,0,Debit,9165.0000000000000000,9165.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5462,FOOD,PYM*Bait Lehem - House,Sale Transaction,13129.0000000000000000,4,7250000002974,0,Debit,13129.0000000000000000,13129.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5462,FOOD,PYM*Cuerva Bakeshop - G,Sale Transaction,4457.9600000000000000,2,7250000002974,0,Debit,4457.9600000000000000,4457.9600000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5462,FOOD,PYM*Moniquecakesph,Sale Transaction,6220.0000000000000000,1,7250000002974,0,Debit,6220.0000000000000000,6220.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5462,FOOD,PYM*Moonchild,Sale Transaction,4285.0000000000000000,2,7250000002974,0,Debit,4285.0000000000000000,4285.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5462,FOOD,PYM*Aegyo Cakes Cake Sh,Sale Transaction,2100.0000000000000000,5,7250000002974,0,Debit,2100.0000000000000000,2100.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5499,FOOD,PYM*Pillow Bread Ph,Sale Transaction,1994.5900000000000000,1,7250000004062,0,Debit,1994.5900000000000000,1994.5900000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5499,FOOD,PYM*Big Al's Cookie Jar,Sale Transaction,6924.0000000000000000,4,7250000004062,0,Debit,6924.0000000000000000,6924.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5499,FOOD,PYM*Errickson Food Corp,Sale Transaction,5350.0000000000000000,2,7250000004062,0,Debit,5350.0000000000000000,5350.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5499,FOOD,PYM*herbal nation,Sale Transaction,2100.0000000000000000,1,7250000004062,0,Debit,2100.0000000000000000,2100.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5499,FOOD,PYM*ESPA-FIL IMPORT & E,Sale Transaction,2647.8500000000000000,1,7250000004062,0,Debit,2647.8500000000000000,2647.8500000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5499,FOOD,PYM*Bebang HaloHalo,Sale Transaction,5472.0000000000000000,5,7250000004062,0,Debit,5472.0000000000000000,5472.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5499,FOOD,PYM*Ralph's Wines and S,Sale Transaction,35414.0000000000000000,5,7250000004062,0,Debit,35414.0000000000000000,35414.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5499,FOOD,PYM*Brothed,Sale Transaction,8220.0000000000000000,3,7250000004062,0,Debit,8220.0000000000000000,8220.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5499,FOOD,PYM*Monkey Eagle Brewer,Sale Transaction,3200.0000000000000000,1,7250000004062,0,Debit,3200.0000000000000000,3200.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5499,FOOD,PYM*AP Grazing Table,Sale Transaction,2354.0000000000000000,1,7250000004062,0,Debit,2354.0000000000000000,2354.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5499,FOOD,PYM*Holy Gyu,Sale Transaction,7735.0000000000000000,1,7250000004062,0,Debit,7735.0000000000000000,7735.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5499,FOOD,PYM*FOODTRAY2GO,Sale Transaction,33510.0200000000000000,8,7250000004062,0,Debit,33510.0200000000000000,33510.0200000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5499,FOOD,PYM*Kim King's Kitchen,Sale Transaction,11665.0000000000000000,4,7250000004062,0,Debit,11665.0000000000000000,11665.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5499,FOOD,PYM*Soy Bueno,Sale Transaction,660.0000000000000000,2,7250000004062,0,Debit,660.0000000000000000,660.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5499,FOOD,PYM*Aji-Ichiban Food Pr,Sale Transaction,1992.0000000000000000,2,7250000004062,0,Debit,1992.0000000000000000,1992.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5499,FOOD,PYM*Plain Sight Coffee,Sale Transaction,2265.0000000000000000,2,7250000004062,0,Debit,2265.0000000000000000,2265.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5499,FOOD,PYM*Juju Health and Wel,Sale Transaction,4268.1000000000000000,2,7250000004062,0,Debit,4268.1000000000000000,4268.1000000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5499,FOOD,PYM*Pure Nectar,Sale Transaction,10942.0000000000000000,3,7250000004062,0,Debit,10942.0000000000000000,10942.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5499,FOOD,PYM*NuVie,Sale Transaction,6367.5000000000000000,2,7250000004062,0,Debit,6367.5000000000000000,6367.5000000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5499,FOOD,PYM*Nutrition Depot Phi,Sale Transaction,20422.5000000000000000,8,7250000004062,0,Debit,20422.5000000000000000,20422.5000000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5499,FOOD,PYM*Gourmet Direct PH,Sale Transaction,12333.0000000000000000,6,7250000004062,0,Debit,12333.0000000000000000,12333.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5499,FOOD,PYM*7Grains Company,Sale Transaction,1797.0000000000000000,2,7250000004062,0,Debit,1797.0000000000000000,1797.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5499,FOOD,PYM*Gabrielle's Meat an,Sale Transaction,2210.5000000000000000,1,7250000004062,0,Debit,2210.5000000000000000,2210.5000000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5499,FOOD,PYM*Gulf Coast Coffee,Sale Transaction,1415.0000000000000000,1,7250000004062,0,Debit,1415.0000000000000000,1415.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5499,FOOD,PYM*VPharma Health and,Sale Transaction,1099.0000000000000000,1,7250000004062,0,Debit,1099.0000000000000000,1099.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5499,FOOD,PYM*Rural Rising Philip,Sale Transaction,19299.0000000000000000,14,7250000004062,0,Debit,19299.0000000000000000,19299.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5499,FOOD,PYM*Bast G. C. Holdings,Sale Transaction,1739.0000000000000000,1,7250000004062,0,Debit,1739.0000000000000000,1739.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5499,FOOD,PYM*Nature's Apothecary,Sale Transaction,1291.0000000000000000,1,7250000004062,0,Debit,1291.0000000000000000,1291.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5499,FOOD,PYM*Nuthera Meal Plans,Sale Transaction,37757.5000000000000000,6,7250000004062,0,Debit,37757.5000000000000000,37757.5000000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5511,AUTOMOTIVE,PYM*Toyota Alabang Inc,Sale Transaction,23623.6100000000000000,3,7250000002974,0,Debit,23623.6100000000000000,23623.6100000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5532,AUTOMOTIVE,PYM*Tower T5 Inc.,Sale Transaction,36640.0000000000000000,1,7250000002974,0,Debit,36640.0000000000000000,36640.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5533,AUTOMOTIVE,PYM*Mikstore Car Access,Sale Transaction,31179.2500000000000000,6,7250000002974,0,Debit,31179.2500000000000000,31179.2500000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5533,AUTOMOTIVE,PYM*DASHCAM GROUP CAR A,Sale Transaction,35895.6000000000000000,4,7250000003410,0,Debit,35895.6000000000000000,35895.6000000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5611,RETAIL,PYM*UA Focal Shop,Sale Transaction,998.0000000000000000,1,7250000002974,0,Debit,998.0000000000000000,998.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5611,RETAIL,PYM*Taste Co.,Sale Transaction,1900.0000000000000000,1,7250000002974,0,Debit,1900.0000000000000000,1900.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5611,RETAIL,PYM*UA Focal Shop,Credit Transaction,597.0800000000000000,1,7250000002974,0,Credit,-597.0800000000000000,-597.0800000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5621,RETAIL,PYM*KAMISETA,Sale Transaction,3373.0000000000000000,1,7250000002974,0,Debit,3373.0000000000000000,3373.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5621,RETAIL,PYM*Mosaic,Sale Transaction,80290.0000000000000000,14,7250000002983,0,Debit,80290.0000000000000000,80290.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5621,RETAIL,PYM*The Editor's Market,Sale Transaction,50101.4000000000000000,16,7250000002974,0,Debit,50101.4000000000000000,50101.4000000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5621,RETAIL,PYM*Just Because,Sale Transaction,2700.0000000000000000,1,7250000002974,0,Debit,2700.0000000000000000,2700.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5621,RETAIL,PYM*RONSTAN AND RYAN EN,Sale Transaction,5790.0000000000000000,2,7250000002974,0,Debit,5790.0000000000000000,5790.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5621,RETAIL,PYM*RAF Manila,Sale Transaction,3065.0000000000000000,1,7250000002974,0,Debit,3065.0000000000000000,3065.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5621,RETAIL,PYM*BellaMom PH,Sale Transaction,5735.0000000000000000,3,7250000002974,0,Debit,5735.0000000000000000,5735.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5631,RETAIL,PYM*MLCO Cosmetics and,Sale Transaction,1669.0000000000000000,1,7250000002974,0,Debit,1669.0000000000000000,1669.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5631,RETAIL,PYM*Shine Bright PH,Sale Transaction,948.5000000000000000,1,7250000002974,0,Debit,948.5000000000000000,948.5000000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5631,RETAIL,PYM*Brand Collective In,Sale Transaction,3336.0000000000000000,2,7250000002974,0,Debit,3336.0000000000000000,3336.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5631,RETAIL,PYM*La Rosa PH,Sale Transaction,480.0000000000000000,1,7250000002974,0,Debit,480.0000000000000000,480.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5631,RETAIL,PYM*JOS mundo,Sale Transaction,3550.0000000000000000,1,7250000002974,0,Debit,3550.0000000000000000,3550.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5631,RETAIL,PYM*LITTLEBUNNY FASHION,Sale Transaction,4390.0000000000000000,1,7250000002974,0,Debit,4390.0000000000000000,4390.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5631,RETAIL,PYM*VIAJECITO,Sale Transaction,9483.5000000000000000,2,7250000002974,0,Debit,9483.5000000000000000,9483.5000000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5631,RETAIL,PYM*Isolanaco Fashion J,Sale Transaction,799.0000000000000000,1,7250000002974,0,Debit,799.0000000000000000,799.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5641,RETAIL,PYM*Looms,Sale Transaction,1035.0000000000000000,1,7250000002974,0,Debit,1035.0000000000000000,1035.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5641,RETAIL,PYM*Babymoov Philippine,Sale Transaction,14400.0000000000000000,1,7250000002974,0,Debit,14400.0000000000000000,14400.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5641,RETAIL,PYM*ZJ Baby and Kid Onl,Sale Transaction,3497.0000000000000000,1,7250000002974,0,Debit,3497.0000000000000000,3497.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5641,RETAIL,PYM*GINGERSNAPS MARKETI,Sale Transaction,12251.0000000000000000,3,7250000002974,0,Debit,12251.0000000000000000,12251.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5651,RETAIL,PYM*Pinas Sadya,Sale Transaction,23400.0000000000000000,2,7250000002974,0,Debit,23400.0000000000000000,23400.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5651,RETAIL,"PYM*GOLDEN ABC, INCORPO  ",Sale Transaction,20191.4200000000000000,7,7250000002974,0,Debit,20191.4200000000000000,20191.4200000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5655,RETAIL,PYM*evolve.,Sale Transaction,28016.5000000000000000,5,7250000002974,0,Debit,28016.5000000000000000,28016.5000000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5655,RETAIL,PYM*R AND R PRINTING SE,Sale Transaction,10483.0300000000000000,1,7250000002974,0,Debit,10483.0300000000000000,10483.0300000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5655,RETAIL,PYM*Avant Athletica,Sale Transaction,1300.0000000000000000,1,7250000002974,0,Debit,1300.0000000000000000,1300.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5661,RETAIL,PYM*SRI,Sale Transaction,19696.5000000000000000,5,7250000002983,0,Debit,19696.5000000000000000,19696.5000000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5661,RETAIL,PYM*Luigi Armand P. Pan,Sale Transaction,14895.0000000000000000,1,7250000002974,0,Debit,14895.0000000000000000,14895.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5661,RETAIL,"PYM*Green Tee, Inc.      ",Credit Transaction,1186.5000000000000000,1,7250000002974,0,Credit,-1186.5000000000000000,-1186.5000000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5661,RETAIL,PYM*Cy footwear trading,Sale Transaction,9629.0000000000000000,5,7250000002974,0,Debit,9629.0000000000000000,9629.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5661,RETAIL,PYM*Hue Apparel Trading,Sale Transaction,8447.0000000000000000,4,7250000002974,0,Debit,8447.0000000000000000,8447.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5661,RETAIL,PYM*Outland,Sale Transaction,1836.0000000000000000,1,7250000002974,0,Debit,1836.0000000000000000,1836.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5661,RETAIL,PYM*Converse,Sale Transaction,49443.0000000000000000,11,7250000002974,0,Debit,49443.0000000000000000,49443.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5661,RETAIL,PYM*THE LABEL OAK,Sale Transaction,9069.0000000000000000,2,7250000002974,0,Debit,9069.0000000000000000,9069.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5661,RETAIL,"PYM*Shoemaker's Shop, I  ",Sale Transaction,7040.0000000000000000,1,7250000002974,0,Debit,7040.0000000000000000,7040.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5661,RETAIL,PYM*LaSoledad Concept S,Sale Transaction,1300.0000000000000000,1,7250000002974,0,Debit,1300.0000000000000000,1300.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5661,RETAIL,PYM*AZTRID SHOES TRADIN,Sale Transaction,14734.0000000000000000,8,7250000002974,0,Debit,14734.0000000000000000,14734.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5691,RETAIL,PYM*Vibe With The Legen,Sale Transaction,2500.0000000000000000,1,7250000002974,0,Debit,2500.0000000000000000,2500.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5691,RETAIL,PYM*COLOR IDEAS,Sale Transaction,13881.0000000000000000,1,7250000002983,0,Debit,13881.0000000000000000,13881.0000000000000000
Payment Facilitator,PAYMONGO,2026-03-11,2026,3,5691,RETAIL,PYM*RICHBOYZ,Sale Transaction,37150.0000000000000000,9,7250000002974,0,Debit,37150.0000000000000000,37150.0000000000000000
